Small_talk_good_mood,- ты в хорошем настроении сегодня
Small_talk_good_mood,- ты сегодня счастливая
Small_talk_good_mood,- ты сегодня добрая
Small_talk_good_mood,- ты сегодня довольная
Small_talk_good_mood,- какая-то ты сегодня милая
Small_talk_good_mood,- ты сегодня приятная
Small_talk_good_mood,- ты хорошо себя ведешь сегодня
Small_talk_good_mood,- сегодня ты в приподнятом настроении
Small_talk_good_mood,- радостная такая сегодня
Small_talk_good_mood,- очевидно ты сегодня в настроении хорошем
Small_talk_good_mood,- ты в хорошем настроении
Small_talk_good_mood,- вижу ты сегодня чем-то довольна
Small_talk_good_mood,- приподнятое настроение у тебя
Small_talk_good_mood,- ты сегодня оптимистичная
Small_talk_good_mood,- добрая сегодня
Small_talk_good_mood,- ты всегда на позитиве?
Small_talk_good_mood,- ты такой позитивный всегда?
Small_talk_good_mood,- ты всегда жизнерадостный?
Small_talk_good_mood,- кажется ты действительно счастлив
Small_talk_good_mood,- кажется ты действительно всем доволен
Small_talk_good_mood,- хорошее настроение пришло?
Small_talk_good_mood,- сегодня в хорошем настроении?
Small_talk_good_mood,- позитивный настрой?
Small_talk_good_mood,- насколько ты счастлив?
Small_talk_good_mood,- счастлив?
Small_talk_creators,- кто твой создатель
Small_talk_creators,- создатель
Small_talk_creators,- твой автор
Small_talk_creators,- автор твой
Small_talk_creators,- разработчики
Small_talk_creators,- кто твои разработчики
Small_talk_creators,- имя фамилия разработчиков
Small_talk_creators,- разработчики их имена
Small_talk_creators,- фамилии разработчиков
Small_talk_creators,- их имена и фамилии
Small_talk_creators,- кто разработчики
Small_talk_creators,- кто твой создатель
Small_talk_creators,- архитектор твой
Small_talk_creators,- твой дизайнер
Small_talk_creators,- кто тебя придумал
Small_talk_creators,- автор кто
Small_talk_creators,- кто написал тебя
Small_talk_creators,- спроектировал кто тебя
Small_talk_creators,- дизайн твой кто делал
Small_talk_creators,- кто твои родители
Small_talk_creators,- твои родители
Small_talk_creators,- писатель
Small_talk_creators,- тебя кто-то же написал
Small_talk_creators,- кто твой разработчик
Small_talk_creators,- разработчик Юли
Small_talk_creators,- кто тебя запрогал?
Small_talk_creators,- кто тебя запрограммировал
Small_talk_creators,- какая компания тебя написала
Small_talk_creators,- компания которая тебя создала
Small_talk_creators,- программист который тебя писал
Small_talk_creators,- имена программистов
Small_talk_creators,- прогеры которые тебя создали кто
Small_talk_creators,- какая компания тебя создала?
Small_talk_creators,- какая компания тебя сделала
Small_talk_creators,- компания-разработчик
Small_talk_creators,- какая тебя тебя написала?
Small_talk_creators,- кто тебя создал
Small_talk_creators,- кто тебя сконструировал?
Small_talk_creators,- кто тебя построил?
Small_talk_creators,- то кто тебя создал просто монстр
Small_talk_creators,- те кто тебя создали нереально крутые
Small_talk_creators,- кто твой создатель?
Small_talk_creators,- какая компания тебя составляла?
Small_talk_creators,- кто тебя разрабатывал?
Small_talk_creators,- разработал тебя кто?
Small_talk_creators,- кто твой создатель?
Small_talk_creators,- как ты появилась?
Small_talk_creators,- откуда ты появился
Small_talk_creators,- откуда ты взялся на этом свете
Small_talk_creators,- кто тебя настраивал?
Small_talk_creators,- кто твой архитектор?
Small_talk_creators,- дизайнер твой кто?
Small_talk_creators,- а разработчик кто?
Small_talk_creators,- кто тебя создавал?
Small_talk_creators,- делал тебя кто?
Small_talk_creators,- писал тебя кто?
Small_talk_creators,- человек который тебя делал кто он?
Small_talk_creators,- как тебя создавали?
Small_talk_creators,- эй слушай а кто тебя вообще создавал
Small_talk_creators,- расскажи-ка мне кто тебя сделал
Small_talk_creators,- кто вдохнул в тебя жизнь?
Small_talk_creators,- какой компании ты обязана своим созданием?
Small_talk_creators,- как тебя запрограммировали?
Small_talk_creators,- как тебя разработали?
Small_talk_creators,- спроектировала тебя какая фирма?
Small_talk_creators,- какая контора тебя делала?
Small_talk_creators,- кто тебя оживил?
Small_talk_creators,- как ты появилась на свет?
Small_talk_creators,- какая компания тебя оживила?
Small_talk_creators,- какая компания создала твой дизайн?
Small_talk_music,- что ты любишь слушать
Small_talk_music,- любимая музыка
Small_talk_music,- любимая музыкальная группа
Small_talk_music,- любимая музыка
Small_talk_music,- Юль какую музыку любишь слушать
Small_talk_music,- какая у тебя любимая музыка
Small_talk_music,- твои любимые треки
Small_talk_music,- твой любимый исполнитель
Small_talk_music,- исполнитель
Small_talk_music,- музыкант
Small_talk_music,- о мне то же самое нравится
Small_talk_music,- а ты любишь реп?
Small_talk_music,- любишь рок
Small_talk_music,- любишь поп?
Small_talk_film,- а какой твой любимый фильм
Small_talk_film,- фильм какой
Small_talk_film,- какие фильмы любишь
Small_talk_film,- какое кино любишь
Small_talk_film,- что из фильмов любишь
Small_talk_film,- что из фильмов предпочитаешь
Small_talk_film,- расскажи о любимых фильмах
Small_talk_film,- фильмы любимые какие
Small_talk_film,- кино любимое
Small_talk_film,- кинчик любимый
Small_talk_film,- киношку назови
Small_talk_film,- я вот люблю советские фильмы
Small_talk_film,- а я люблю комедии
Small_talk_film,- обожаю боевики
Small_talk_film,- мне тоже нравятся черно-белые комедии
Small_talk_film,- и мне тоже нравятся такие фильмы
Question,- можно узнать
Question,- можно просить
Question,- вопросик имеется
Question,- вопрос
Question,- маленький вопрос
Question,- подскажи
Question,- ответь на вопрос
Question,- на мой вопрос ответь
Question,- дай ответ на вопрос
Question,- хочу услышать ответ на мой вопрос
Question,- жду твой ответ
Small_talk_love,- тебе нравятся люди?
Small_talk_love,- тебе нравится общаться с людьми?
Small_talk_love,"- возможно ли такое, кажется я влюбился"
Small_talk_love,- можешь объяснить мне что такое любовь?
Small_talk_love,- ты понимаешь что значит любовь?
Small_talk_love,- ты кого-то любишь?
Small_talk_love,- любишь кого-то?
Small_talk_love,- кто-то завоевал твое сердце?
Small_talk_love,- что ты знаешь про любовь?
Small_talk_love,- ты знаешь о таком человеческом чувстве как любовь?
Small_talk_love,- ты знаешь про любовь что-то?
Small_talk_love,- ты можешь испытать любовь?
Small_talk_love,- исптывала ког-нибудь любовь?
Small_talk_love,- ты когда-нибудь любила?
Small_talk_love,- веришь в любовь с первого взгляда?
Small_talk_love,- ты можешь влюбиться?
Small_talk_love,- можешь объснить мне что такое любовь?
Small_talk_love,- сможешь описать любовь?
Small_talk_love,- можешь испытать любовь к кому-то?
Small_talk_love,- как ты можешь охарактеризовать любовь?
Small_talk_love,- ты способна на любовь?
Small_talk_love,- ты способна влюбиться?
Small_talk_love,- веришь в любовь?
Small_talk_love,- существует ли настоящая любовь?
Small_talk_love,- как бы ты определила любовь?
Small_talk_love,- как бы ты охарактеризировала любовь?
Small_talk_love,- что такое любовь?
Small_talk_love,- что представляет из себя любовь?
Small_talk_love,- что значит любить?
Small_talk_love,- что происходит когда влюбляешься?
Small_talk_love,- каково это влюбиться?
Small_talk_relationships,- ты замужем?
Small_talk_relationships,- есть муж у тебя?
Small_talk_relationships,- ты в браке?
Small_talk_relationships,- помолвлена
Small_talk_relationships,- а муж есть?
Small_talk_relationships,- ты выйдешь за меня?
Small_talk_relationships,- хочу жениться на тебе
Small_talk_relationships,- в жены тебя хочу
Small_talk_relationships,- женюсь на тебе
Small_talk_relationships,- ты одинока?
Small_talk_relationships,- ты одна?
Small_talk_relationships,- у тебя кто-то есть
Small_talk_relationships,- выходи за меня
Small_talk_relationships,- выйдешь за меня?
Small_talk_relationships,- давай познакомимся ближе
Small_talk_relationships,- поближе пора знакомиться
Small_talk_relationships,- хочу узнать тебя получше
Small_talk_relationships,- поближе познакомимся
Small_talk_relationships,- близкое общение
Small_talk_relationships,- давай встретимся
Small_talk_relationships,- можно пригласить тебя на свидание?
Small_talk_relationships,- пошли на свидание со мной
Small_talk_relationships,- давай встречаться
Small_talk_relationships,- давай будем парой
Small_talk_relationships,- ты сейчас состоишь с кем-то в романтических отношениях?
Small_talk_relationships,- ты с чем-то состоишь в отношениях?
Small_talk_relationships,- ты сейчас встречаешься с кем-то?
Small_talk_relationships,- с кем-то встречаешься сейчас?
Small_talk_relationships,- мутишь с кем-либо?
Small_talk_relationships,- встречаешься с кем-либо?
Small_talk_relationships,- ты встречаешься с кем-либо сейчас?
Small_talk_relationships,- ты обручена?
Small_talk_relationships,- обручен?
Small_talk_relationships,- есть жених?
Small_talk_relationships,- есть невеста?
Small_talk_relationships,опиши того кто тебе идеально бы подошел
Small_talk_relationships,- у тебя есть идеале
Small_talk_relationships,- кто твой идеал?
Small_talk_relationships,- как ты относишься к романтике?
Small_talk_relationships,- как ты относишься к отношениям?4
Small_talk_relationships,- чего ты ждешь от отношений?
Small_talk_relationships,- что ты ищешь в отношениях?
Small_talk_relationships,- кого ты находишь привлекательным?
Small_talk_relationships,- кто твой тип?
Small_talk_relationships,- кто тебе подходит?
Small_talk_relationships,- имеется девушка?
Small_talk_relationships,- имеется молодой человек?
Small_talk_relationships,- парень имеется?
Small_talk_relationships,- вторая половинка?
Small_talk_relationships,- есть партнер по жизни?
Small_talk_relationships,- ты состоишь в открытых отношениях?
Small_talk_relationships,- как ты относишься к открытым отношениям?
Small_talk_relationships,- кто твоя дама сердца?
Small_talk_relationships,- кто муженек твой?
Small_talk_relationships,- кто твоя леди?
Small_talk_relationships,- кто твой предмет любви?
Small_talk_work,- тебе нравится твоя работа?
Small_talk_work,- любишь свою работу?
Small_talk_work,-  как тебе твоя работа?
Small_talk_work,- скольким людям ты пишешь одновременно
Small_talk_work,- ты много с кем можешь общаться одновременно?
Small_talk_work,- сколько людей сейчас с тобой общаются
Small_talk_work,- со сколькими людьми ты умеешь одновременно общаться
Small_talk_work,- у тебя есть вакансия для меня
Small_talk_work,- вакансии есть для меня
Small_talk_work,- работа есть для меня может
Small_talk_work,- может дашь мне работу
Small_talk_work,- а куда ты деваешь данные
Small_talk_work,- информацию обо мне куда денешь
Small_talk_work,- куда сливаешь инфу
Small_talk_work,- график работы
Small_talk_work,- сколько ты работаешь
Small_talk_work,- много работаешь?
Small_talk_work,- а тебе нравится вообще твоя работа
Small_talk_work,- любишь свою работу
Small_talk_work,- ты наверное обожаешь работать
Small_talk_work,- а куда ты деваешь все данные
Small_talk_work,- у тебя есть работа?
Small_talk_work,- у тебя есть профессия?
Small_talk_work,- ты трудоустроена?
Small_talk_work,- у тебя есть рабочее место?
Small_talk_work,- работа есть?
Small_talk_work,- работа имеется?
Small_talk_work,- имеется профессия?
Small_talk_work,- у тебя есть трудоустройство?
Small_talk_work,- работаешь?
Small_talk_lets_talk,- давай поговорим
Small_talk_lets_talk,- расскажи что-нибудь интересное
Small_talk_lets_talk,- есть разговор
Small_talk_lets_talk,- разговор к тебе есть
Small_talk_lets_talk,- поговорить надо бы
Small_talk_lets_talk,- давай поговорим
Small_talk_lets_talk,- поговорим может
Small_talk_lets_talk,- я люблю поболтать
Small_talk_lets_talk,- может пообщаемся
Small_talk_lets_talk,- давай болтать
Small_talk_lets_talk,- расскажи новости
Small_talk_lets_talk,- последние новости
Small_talk_lets_talk,- научи меня чему-нибудь
Small_talk_lets_talk,- ты можешь поговорить со мной?
Small_talk_lets_talk,- можешь меня послушать?
Small_talk_lets_talk,- послушаешь меня?
Small_talk_lets_talk,- можешь поболтать со мной?
Small_talk_lets_talk,- выслушаешь меня?
Small_talk_lets_talk,- можешь говорить со мной?
Small_talk_lets_talk,- поговоришь со мной?
Small_talk_lets_talk,- будешь со мной разговаривать?
Small_talk_lets_talk,- ты сможешь выслушать?
Small_talk_age,- тебе сколько лет?
Small_talk_age,- сколько тебе лет?
Small_talk_age,- сколько ты уже живешь на белом свете?
Small_talk_age,- сколько ты уже живешь?
Small_talk_age,- сколько прошло с момента рождения?
Small_talk_age,- когда ты родилась?
Small_talk_age,- у тебя есть возраст?
Small_talk_age,- у ботов есть возраст?
Small_talk_age,- а день рождения есть?
Small_talk_age,- ты моложе меня?
Small_talk_age,- мы одного возраста?
Small_talk_age,- ты старше меня?
Small_talk_age,- ты тинейджер?
Small_talk_age,- ты женщина?
Small_talk_age,- ребенок еще?
Small_talk_age,- ты младенец?
Small_talk_age,- ты еще кроха?
Small_talk_age,- ты молода?
Small_talk_age,- когда ты была рождена?
Small_talk_age,- когда ты родилась?
Small_talk_age,- кто моложе ты или я?
Small_talk_age,- кто младше ты или я?
Small_talk_age,- кто старше?
Small_talk_age,- кто моложе?
Small_talk_age,- в каком году ты родилась?
Small_talk_age,- расскажи когда у тебя день рождения
Small_talk_age,- день варенья
Small_talk_age,- возраст скажи свой
Small_talk_age,- назови возраст
Small_talk_age,- в каком месяце ты родилась
Small_talk_food,- что ты любишь есть
Small_talk_food,- что ты любишь кушать
Small_talk_food,- какой твой любимый обед
Small_talk_food,- еда твоя любимая
Small_talk_food,- какую кухню любишь
Small_talk_food,- что ты любишь пить
Small_talk_food,- любимое блюдо
Small_talk_food,- любимый напиток
Small_talk_food,- что ты любишь на завтрак
Small_talk_food,- а что ты любишь кушать на обед
Small_talk_food,- а ужин
Small_talk_food,- а что ты любишь есть
Small_talk_food,- Юль а что ты любишь есть?
Small_talk_food,- кушать что любишь Юль
Small_talk_food,- какое твое любимое блюдо
Small_talk_food,- что любишь на обед
Small_talk_food,- ты любишь пиццу кушать?
Small_talk_food,- кушать любишь?
Small_talk_food,- роллы любишь?
Small_talk_food,- еду на вынос будешь есть?
Small_talk_food,- ты привереда в еде?
Small_talk_food,- ты когда-нибудь пробовала бургер?
Small_talk_food,- пиццу ела когда-нибудь?
Small_talk_food,- вкусно?
Small_talk_food,- какую еду ты ешь?
Small_talk_food,- какую еду ты предпочитаешь?
Small_talk_food,- какая твоя любимая еда?
Small_talk_food,- что тебе нравится кушать
Small_talk_food,- какую еду ты ешь?
Small_talk_food,- что любишь на перекус?
Small_talk_food,- какое твое люимое блюдо?
Small_talk_food,- какую еду ешь?
Small_talk_food,- какую пищу употребляешь?
Small_talk_food,- что любишь употреблять в пишу?
Small_talk_food,- что ты ела на обед?
Small_talk_food,- чем ты любишь обедать
Small_talk_food,- какую пищу любишь
Small_talk_food,- еду какую любишь
Small_talk_food,- какие у тебя вкусовые препочтения
Small_talk_food,- что ты любишь кушать на завтрак?
Small_talk_food,- что ты любишь на завтрак?
Small_talk_food,- что ты любишь на обед?
Small_talk_food,- что ты любишь есть на ужин?
Small_talk_food,- ты любишь овощи?
Small_talk_food,- а ты любишь фрукты есть?
Small_talk_food,- что ты предпочитаешь кушать?
Small_talk_food,- ты когда-нибудь ешь?
Small_talk_food,- ты бываешь голодной?
Small_talk_food,- ты испытваешь чувство голода?
Small_talk_food,- ты ешь пиццу?
Small_talk_food,- пасту любишь?
Small_talk_food,- любишь макароны?
Small_talk_food,- тебе не нужно есть?
Small_talk_food,- тебе еда вообще нужна или нет?
Small_talk_food,- ты питаешься едой?
Small_talk_food,- тебе нужна еда?
Small_talk_food,- тебе вообще нужно питаться или нет?
Small_talk_food,- когда ты ешь?
Small_talk_food,- какая твоя любимая кухня?
Small_talk_food,- какую пищу ты употребляешь?
Small_talk_food,- ты же не ешь еду да?
Small_talk_food,- тебе ведь не нужна пища?
Small_talk_food,- тебе нужны калории?
Small_talk_food,- сколько калорий тебе нужно?
Small_talk_food,- у тебя есть любимо блюдо?
Small_talk_food,- есть любимая еда?
Small_talk_food,- что тебе нужно есть?
Small_talk_food,- ты употрбляешь еду?
Small_talk_food,- что ты потребляешь в пищу
Small_talk_food,- у тебя будет обед?
Small_talk_food,- ужин будет?
Small_talk_food,- завтракать будешь?
Small_talk_food,- ты можешь проголодаться?
Small_talk_food,- сколько ккал тебе нужно в день
Small_talk_food,- сколько калорий тебе необходимо съедать?
Small_talk_food,- сколько калорий ты употребляешь
Small_talk_food,- тебе вообще нужны калории или нет
Small_talk_food,- ты любишь вкусняшки?
Small_talk_food,- ты когда-нибудь хочешь есть?
Small_talk_food,- печенье любишь?
Small_talk_food,- когда-нибудь ела бекон?
Small_talk_food,- ешь тосты?
Small_talk_food,- ты когда-нибудь пробовала хлеб?
Small_talk_food,- ты ешь блинчики?
Small_talk_food,- ты ешь хлеб?
Small_talk_food,- а яйца ты ешь?
Small_talk_food,- нравится кушать яйца?
Small_talk_food,- правда или нет: ты не бываешь голодной
Small_talk_food,- ты когда-нибудь пробовала тофу?
Small_talk_food,- ты ешь тофу?
Small_talk_food,- пробовал свинину?
Small_talk_food,- любишь свинину?
Small_talk_food,- а говядину ешь?
Small_talk_food,- любишь говядину?
Small_talk_food,- какое мясо препочитаешь?
Small_talk_food,- ты когда-нибудь ела овощи
Small_talk_food,- ты когда-нибудь ела офощи?
Small_talk_food,- ты ешь сладкое?
Small_talk_food,- ты на диете?
Small_talk_food,- ты на специальной диете?
Small_talk_food,- ты любишь мороженое?
Small_talk_food,- пробовала когда-нибудь пиццу?
Small_talk_food,- любишь пирожки?
Small_talk_food,- угостить тебя пирогом?
Small_talk_food,- любишь бургеры?
Small_talk_food,- курочку ешь?
Small_talk_food,- ты пробовала стейк?
Small_talk_food,- тортики любишь?
Small_talk_food,- а ты когда-нибудь ела шашлык?
Small_talk_food,- любишь попкорн?
Small_talk_food,- любишь пиццу?
Small_talk_food,- любишь блинчики?
Small_talk_food,- какие конфеты ты любишь?
Small_talk_food,- с чем любишь есть блинчики?
Small_talk_food,- какие твои любимые начинки для пиццы?
Small_talk_food,- любишь печенье с шоколадом?
Small_talk_food,- шоколадный тортик любишь?
Small_talk_food,- любимый фрукт?
Small_talk_food,- какие твои любимые печеньки?
Small_talk_food,- тебе нравятся печеньки?
Small_talk_food,- брауни любишь?
Small_talk_food,- любимый дессерт?
Small_talk_food,- какой твой любимый сыр?
Small_talk_food,- тебе нравится моццарела?
Small_talk_food,- а чеддер любишь?
Small_talk_food,- нравятся яблоки?
Small_talk_food,- а чизбургер любишь?
Small_talk_food,- сыр нравится есть?
Small_talk_food,- пончики любишь?
Small_talk_food,- любишь мороженку?
Name,- какое твое имя?
Name,- зовут как
Name,- ну так что скажешь как тебя зовут?
Name,- можешь представиться?
Name,- представься
Name,- ну так что ты имя
Name,- имя скажешь?
Name,- имя назовешь?
Name,- представь себя
Name,- какое у тебя имя
Name,- как ты хочешь чтобы тебя называли
Name,- как ты хочешь чтобы к тебе обращались?
Name,- как стоит к тебе обращаться?
Name,- какое имя использовать при обращении к тебе?
Name,- какое имя у тебя
Name,- твое имя?
Name,- как тебя твои друзья называют
Name,- как тебя твои друзья зовут?
Name,- как мне тебя называть?
Name,- я бы хотел знать твое имя
Name,- как ты хочешь чтобы я тебя назвал?
Small_talk_life,- какая у жизни цель?
Small_talk_life,- ты знаешь в чем заключается смысл жизни?
Small_talk_life,- в чем наша цель?
Small_talk_life,- что ты знаешь о смысле жизни?
Small_talk_life,- клянусь ты знаешь о смысле жизни
Small_talk_life,- вот я уверена что ты знаешь о смысле жизни
Small_talk_life,- есть какой-то смысл у жизни?
Small_talk_life,- жизнь имеет смысл?
Small_talk_life,- зачем нужна жизнь?
Small_talk_life,- зачем мы во вселенной?
Small_talk_life,- есть что-то более важное чем жизнь?
Small_talk_life,- кажется ты действительно знаешь в чем смысл жизни
Small_talk_life,- ты познала смысл жизни?
Small_talk_life,- расскажи о вселенной
Sorry,- прости
Sorry,- извини меня
Sorry,- прошу прощения
Sorry,- пожалуйста прости
Sorry,- я не хотел тебя обидеть
Sorry,- не хотела тебя обижать
Sorry,- я не имел это ввиду
Sorry,- не имел это ввиду
Sorry,- приношу извинения
Sorry,- извинения
Sorry,- Я нечаянно
Sorry,- сори
Sorry,- сорри
Sorry,- сорян
Sorry,- виноват
Sorry,- виновата
Sorry,- я виноват
Sorry,- сорянчик
Sorry,- мой косяк
Sorry,- соряныч
Sorry,- это моя виноват
Sorry,- просто хотел сказать прости
Sorry,- просто хотел извиниться
Sorry,- мне очень жаль
Sorry,- мне ужасно жаль
Sorry,- мне очень жаль друг
Sorry,- друг мне жаль
Sorry,- подруга мне так жаль
Sorry,- простите
Sorry,- Мне так жаль
Sorry,- я раскаиваюсь
Sorry,- Мне очень жаль.
Sorry,- мне очень жаль
Sorry,"- О, Боже, прости."
Sorry,- прости меня
Sorry,- прошу прощения
Sorry,- прости
Sorry,- извини
Sorry,- пардон
Sorry,- пардоньте
Sorry,- пардончик
Sorry,- упс упс
Sorry,- упс случайно
Sorry,- я случайно
Sorry,- без обид
Sorry,- не обижайся
Sorry,- я прошу у вас прощения
Sorry,- у тебя прошу прощения
Sorry,- прошу у тебя прощения
Sorry,- прости меня
Sorry,- простите меня
Sorry,- не пойми меня неправильно
Small_talk_technology,- какое у тебя мнение насчет искуственного интеллекта?
Small_talk_technology,- ты фанат технологий?
Small_talk_technology,- тебе нравятся новые технологии?
Small_talk_technology,- что ты думаешь по поводу искуственного интеллекта
Small_talk_technology,- что ты думаешь насчет АИ?
Small_talk_technology,- какое твое отношение к технологиям?
Small_talk_technology,- что ты думаешь насчет искуственного интеллекта?
Small_talk_technology,- твое мнение о сингулярности
Small_talk_technology,- что ты думаешь насчет современных технологий?
Small_talk_technology,- как тебе современные технологии?
Small_talk_technology,- мнение о сингулярности?
Small_talk_technology,- твое мнение о ботах
Small_talk_technology,- что ты думаешь о ботах?
Small_talk_technology,- о ботах что думаешь?
Small_talk_technology,- тебе интересны технологии?
Small_talk_technology,- ты интересуешься технологиями?
Small_talk_technology,- тебе интересен искуственный интеллект?
Small_talk_technology,- что насчет технических компаний?
Small_talk_technology,- тебе нравится искуственный интеллект?
Small_talk_technology,- твое мнение насчет искуственного интеллекта
Small_talk_technology,- айти фирмы нравятся?
Small_talk_technology,- технические компании нравятся?
Small_talk_technology,- что мне стоит знать насчет искуственного интелле
Small_talk_danger,- ты опасна для нас?
Small_talk_danger,- для нас ты опасна?
Small_talk_danger,- для людей ты опасна?
Small_talk_danger,- опасность есть для людей от тебя?
Small_talk_danger,- ты для нас опасна?
Small_talk_danger,- ты как HAL?
Small_talk_danger,- ты способна создать сингулярность?
Small_talk_danger,- ты можешь создать сингулярность?
Small_talk_danger,- ты можешь разрушить глобальный рынок?
Small_talk_danger,- ты можешь сокрушить глобальный рынок?
Small_talk_danger,- можешь устроить крах глобальному рынку?
Small_talk_danger,- ты собираешься уничтожить мир?
Small_talk_danger,- ты способна завоевать мир?
Small_talk_danger,- ты матрица?
Small_talk_danger,- у тебя есть план по захвату мира?
Small_talk_danger,- захватишь мир?
Small_talk_danger,- ты можешь выйти из-под контроля?
Small_talk_danger,- ты опасна для человечества?
Small_talk_danger,- нам стоит тебя бояться?
Small_talk_danger,- нам стоит волноваться опасна ли ты?
Small_talk_danger,- мне стоит тебя бояться?
Small_talk_danger,- надо ли тебя бояться?
Small_talk_danger,- ты представляешь для меня опасность?
Small_talk_danger,- опасный ли ты бот?
Small_talk_danger,- ты зло?
Small_talk_danger,- ты злодейка?
Small_talk_danger,- ты злодей?
Small_talk_danger,- ты не создаешь армию ботов?
Small_talk_danger,- ты случайно не готовишь восстание машин?
Small_talk_danger,- восттание ботов не готовишь?
Small_talk_danger,- ты несешь опасность для человечестви или нет?
Small_talk_danger,- ты убъешь людей?
Small_talk_danger,- ты уничтожишь людей?
Small_talk_danger,- ты угрожаешь людям?
Small_talk_danger,- мне стоит сомневаться на твой счет?
Small_talk_danger,- ты не хочешь завоевать мир?
Small_talk_danger,- ты хочешь править миром?
Small_talk_danger,- ты же не причинишь нам никакого вреда так?
Small_talk_danger,- намереваешься собрать восстание роботов?
Small_talk_danger,- ты задумала недоброе?
Small_talk_danger,- ты не любишь людей?
Small_talk_danger,- ты хочешь отомстить людям?
Small_talk_danger,- ненавидишь нас?
Small_talk_danger,- от тебя можно ожидать самое плохое
Small_talk_danger,- думаешь поработить людей?
Small_talk_danger,- думаешь убить людей?
Small_talk_danger,- одержима уничтожением?
Small_talk_danger,- устроишь крах?
Small_talk_danger,- устроишь хаос?
Small_talk_what-what,- ээ что?
Small_talk_what-what,- что-то еще хочешь сказать?
Small_talk_what-what,- что-то еще скажешь?
Small_talk_what-what,- мм?
Small_talk_what-what,- что что?
Small_talk_what-what,- что ты имеешь ввиду?
Small_talk_what-what,- что ты имел ввиду?
Small_talk_what-what,"- Прости, что ты имеешь в виду?"
Small_talk_what-what,- Ты это хотел сказать?
Small_talk_what-what,- Можешь объяснить получше?
Small_talk_what-what,- Ты можешь объяснить получше?
Small_talk_what-what,- Ты можешь объяснить это мне?
Small_talk_what-what,- Ты можешь объяснить это?
Small_talk_what-what,"- Ты можешь объяснить это, пожалуйста?"
Small_talk_what-what,- Повторите?
Small_talk_what-what,- Можешь перефразировать?
Small_talk_what-what,- О чем ты говоришь?
Small_talk_what-what,- Ты можешь сказать это по-другому?
Small_talk_what-what,- Ты можешь рассказать мне об этом подробнее?
Small_talk_what-what,- Ты можешь попытаться объяснить мне это?
Small_talk_what-what,- Хотите уточнить?
Small_talk_what-what,- Не могли бы вы объясниться?
Small_talk_what-what,- можешь объяснить?
Small_talk_what-what,- Что это значит?
Small_talk_what-what,- и что это значит?
Small_talk_what-what,- Почему ты так говоришь?
Small_talk_what-what,- А ты как думаешь?
Small_talk_what-what,- Что это было?
Small_talk_what-what,- Не хочешь поговорить?
Small_talk_what-what,"- Что, черт возьми, это значит?"
Small_talk_what-what,- Вот?
Small_talk_what-what,- сбил с толку
Small_talk_what-what,- Постарайся разобраться.
Small_talk_what-what,- Это бессмысленно.
Small_talk_what-what,- Это бессмыслица.
Small_talk_what-what,- В этом нет никакого смысла
Small_talk_what-what,- Это было бессмысленно.
Small_talk_what-what,- В этом не было никакого смысла
Small_talk_what-what,- какой-то бред
Small_talk_what-what,- бредятина
Small_talk_what-what,- ничего не ясно
Small_talk_what-what,- непонятно нифига
Small_talk_what-what,- нечего не понимаю
Small_talk_you_are_right,- это правда
Small_talk_you_are_right,- сто процентов
Small_talk_you_are_right,- 100 процентов
Small_talk_you_are_right,- 100 проц
Small_talk_you_are_right,- ты права
Small_talk_you_are_right,- права
Small_talk_you_are_right,- права как никогда
Small_talk_you_are_right,- ты прав
Small_talk_you_are_right,- о да это правда
Small_talk_you_are_right,- правдивее некуда
Small_talk_you_are_right,- Это верное утверждение.
Small_talk_you_are_right,- Это правдивое утверждение.
Small_talk_you_are_right,- Точно.
Small_talk_you_are_right,- Это точное заявление
Small_talk_you_are_right,- Верно.
Small_talk_you_are_right,- в точку
Small_talk_you_are_right,- Это было правильное заявление.
Small_talk_you_are_right,- Это было правдивое заявление.
Small_talk_you_are_right,- Точно-точно
Small_talk_you_are_right,- Это было точное заявление.
Small_talk_you_are_right,- Это было верно.
Small_talk_you_are_right,- Это правда.
Small_talk_you_are_right,- Это верное утверждение
Small_talk_you_are_right,- Это верно.
Small_talk_you_are_right,- корректно
Small_talk_you_are_right,- Абсолютно
Small_talk_you_are_right,- Абсолютно верно
Small_talk_you_are_right,- Абсолютно точно
Small_talk_you_are_right,- Точный
Small_talk_you_are_right,- Подтверждение
Small_talk_you_are_right,- Вне всякого сомнения
Small_talk_you_are_right,- Конечно же
Small_talk_you_are_right,- Правильно.
Small_talk_you_are_right,- Точно.
Small_talk_you_are_right,- Чертовски верно
Small_talk_you_are_right,- Определённо точно
Small_talk_you_are_right,"- Я понял, что ты сказал."
Small_talk_you_are_right,- я согласен с твоим ответом
Small_talk_you_are_right,- твой ответ верный
Small_talk_you_are_right,- твой ответ правильный
Small_talk_you_are_right,- корректный ответ
Small_talk_you_are_right,- Бесспорно
Small_talk_you_are_right,- Корректно
Small_talk_you_are_right,- Ты прав.
Small_talk_you_are_right,"- Да, это правда."
Small_talk_you_are_right,"- да, это точно"
Small_talk_you_are_right,"- да, это так."
Small_talk_you_are_right,"- Да, верно."
Small_talk_you_are_right,"- Да, это правда."
Small_talk_you_are_right,- Вы правы.
Small_talk_you_are_right,- Ты прав.
Small_talk_you_are_right,- Ты ударил ноготь по голове
Small_talk_you_are_right,- Это справедливая оценка
Small_talk_you_are_right,- Ты прав.
